loan_id,age,income,loan_amount,credit_score,months_employed,interest_rate,debt_to_income_ratio,education,employment_type,marital_status,has_mortgage,has_dependents,loan_purpose,has_co_signer,default
709,36,43051,10435,745,417,13.506406309778487,0.7920568795003151,Master,Full-time,Single,Yes,Yes,Auto,Yes,1
710,61,71474,29819,373,92,3.596063975796218,0.5806337194716953,Bachelor,Self-employed,Single,No,Yes,Auto,Yes,1
711,56,111748,41875,309,431,4.067167589931696,0.6606925577951039,Master,Self-employed,Divorced,No,Yes,Home,No,1
712,44,145995,36982,783,238,15.82097613015898,0.3281646421443313,PhD,Part-time,Single,No,No,Personal,No,0
713,27,134618,38328,755,204,9.84204714301784,0.6046163361380965,Master,Full-time,Single,No,No,Business,Yes,0
714,43,89626,17329,459,47,23.097165531286656,0.464519639551902,High School,Unemployed,Divorced,No,Yes,Personal,No,1
715,36,26960,30169,313,432,11.351582359267862,0.48561387182154603,High School,Part-time,Single,Yes,Yes,Home,No,0
716,56,55772,26932,477,244,5.295473550160745,0.7062212483001263,Bachelor,Self-employed,Married,Yes,No,Business,Yes,1
717,20,41520,39594,711,319,18.43853317054683,0.3255346844778013,Bachelor,Part-time,Married,No,Yes,Business,Yes,1
718,62,69481,16421,352,316,8.747128693143226,0.354431689355616,PhD,Part-time,Divorced,No,No,Education,No,1
719,30,56408,12629,707,412,14.085817069185543,0.8397134329029093,Bachelor,Self-employed,Single,No,No,Personal,No,1
720,67,114006,13325,321,294,18.050154066618912,0.1449794358807778,Master,Full-time,Married,Yes,No,Personal,Yes,0
721,45,148496,33495,329,127,22.706074557647618,0.48850743873067237,High School,Full-time,Married,No,Yes,Education,No,1
722,37,77134,36750,559,343,20.22039748043855,0.8302406403262894,High School,Part-time,Married,Yes,Yes,Auto,Yes,0
723,45,40491,34619,504,281,17.556304561072654,0.5882904062545257,High School,Self-employed,Married,Yes,Yes,Home,Yes,0
724,25,21341,45461,358,16,17.631563195088304,0.5371256593697057,Bachelor,Unemployed,Single,No,No,Personal,Yes,1
725,58,64623,13264,770,70,23.75626681273799,0.2997953433834842,High School,Part-time,Single,Yes,Yes,Education,No,0
726,56,110327,17686,765,268,8.803954242420328,0.37462039125155866,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
727,18,20338,29226,311,324,2.0255781665123105,0.7816387326437544,High School,Part-time,Single,No,No,Education,Yes,1
728,20,91431,11721,589,281,8.25495486615857,0.5473745054147665,PhD,Part-time,Married,Yes,Yes,Auto,No,0
729,30,32254,25609,653,304,7.011501731415112,0.5117937550054239,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0
730,45,71860,12373,374,450,17.222195457621957,0.17966377083202315,Bachelor,Self-employed,Divorced,Yes,Yes,Auto,No,0
731,66,31344,43675,740,6,16.57536679460717,0.1128225251640985,High School,Unemployed,Married,No,No,Business,No,0
732,42,21750,33937,540,313,15.649611802208648,0.8709481509496393,Bachelor,Unemployed,Married,No,Yes,Business,No,0
733,50,74756,10656,453,304,2.373599193817435,0.40158893382947336,High School,Full-time,Divorced,Yes,No,Business,Yes,1
734,55,87957,13984,395,102,18.76189525236489,0.5825704496796035,High School,Self-employed,Divorced,No,No,Business,Yes,1
735,23,125423,34984,593,308,9.441199487166305,0.16377205854982801,High School,Part-time,Married,Yes,No,Education,No,0
736,61,78053,13286,508,192,17.296287747152515,0.6464914285784372,Bachelor,Part-time,Married,Yes,Yes,Business,No,0
737,62,90855,10901,642,240,14.801303855549527,0.8460533669647687,Bachelor,Full-time,Single,No,Yes,Business,No,0
738,49,35896,36552,387,61,9.882811284841864,0.5605322023979358,High School,Self-employed,Single,Yes,Yes,Education,Yes,1
739,62,75761,30709,689,16,5.095254143394478,0.20089225790032847,Master,Part-time,Divorced,No,No,Business,No,0
740,64,82552,36055,624,170,4.171634646191062,0.5653772219787814,Bachelor,Full-time,Married,Yes,No,Auto,No,0
741,38,140075,42685,456,24,21.12492166158114,0.7130777704837219,PhD,Full-time,Divorced,Yes,Yes,Auto,No,1
742,33,97454,13429,436,250,23.123143467875835,0.42513322925921493,Bachelor,Part-time,Single,No,No,Personal,Yes,0
743,38,146522,19716,727,252,16.94512507557889,0.8038701983531743,High School,Part-time,Single,Yes,Yes,Auto,No,0
744,28,138681,16138,751,386,4.378984641791117,0.6189463626858915,Master,Unemployed,Divorced,Yes,Yes,Home,Yes,1
745,54,110600,40298,440,206,11.246625988429537,0.819399134631362,High School,Self-employed,Single,Yes,Yes,Home,Yes,1
746,53,142732,28429,382,28,18.765601602418617,0.5988042489978698,PhD,Unemployed,Married,Yes,Yes,Home,No,1
747,52,132153,10772,476,116,19.935880332231566,0.2050303776038594,Bachelor,Full-time,Divorced,Yes,Yes,Education,No,1
748,36,142926,40732,497,415,4.719028312695038,0.3477533688841513,Bachelor,Part-time,Married,Yes,Yes,Auto,No,0
749,37,47935,44905,720,281,2.0007065334437955,0.26143595860196556,High School,Unemployed,Married,Yes,Yes,Home,Yes,0
750,35,57641,22347,700,379,18.379152055253915,0.8270611981734899,High School,Full-time,Single,Yes,No,Personal,Yes,0
751,64,49711,21920,770,143,10.20171204768273,0.7083200538299862,PhD,Self-employed,Married,No,Yes,Education,Yes,0
752,58,90342,36822,517,24,7.853070627219986,0.6411186951280048,Master,Part-time,Divorced,Yes,No,Personal,No,0
753,66,126896,45108,474,309,2.2966418051590853,0.34077305570529737,PhD,Unemployed,Married,Yes,No,Auto,Yes,0
754,31,32182,28563,322,155,14.426886355514492,0.24723581764017083,Master,Self-employed,Married,No,Yes,Business,No,1
755,32,107833,12967,534,72,21.57646691479758,0.7051608703911295,Bachelor,Unemployed,Married,No,No,Personal,No,0
756,48,76276,16871,312,119,24.02552786426952,0.47932635670326373,Master,Full-time,Married,No,No,Business,No,0
757,18,39541,33763,400,311,15.012133864105651,0.2806316417205033,Master,Self-employed,Married,Yes,No,Education,Yes,1
758,20,114457,16916,835,320,13.832610538017565,0.5932975825322201,Bachelor,Unemployed,Single,No,Yes,Personal,Yes,0
759,33,102310,13734,822,92,3.9562968662525453,0.1322670817107616,Bachelor,Self-employed,Divorced,No,Yes,Personal,Yes,0
760,40,64813,38613,751,85,14.624074435479795,0.3609362033026028,Bachelor,Full-time,Single,Yes,Yes,Education,No,0
761,28,57198,33179,730,335,10.739518816204077,0.47484559567290774,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,0
762,29,28820,40262,832,424,15.96411146032227,0.21836666728752469,Bachelor,Unemployed,Divorced,No,Yes,Home,Yes,1
763,27,44070,17677,592,363,10.940706001160574,0.8877235820726717,High School,Full-time,Divorced,No,No,Auto,No,0
764,49,89768,23268,400,434,7.526879839358435,0.2672778916716914,Bachelor,Part-time,Divorced,Yes,No,Personal,No,1
765,33,31122,17330,801,117,4.18420133025266,0.20428250403461246,Bachelor,Unemployed,Divorced,Yes,Yes,Personal,Yes,0
766,25,100559,25733,603,232,9.243124225544602,0.2628278991095171,Bachelor,Unemployed,Married,Yes,No,Education,No,0
767,55,93543,42947,839,198,4.2228311886183025,0.7152489065277794,Master,Full-time,Single,Yes,No,Education,Yes,1
768,29,103441,32286,654,205,6.06862986895163,0.44040452741747427,PhD,Full-time,Single,Yes,No,Auto,No,1
769,41,61786,11610,602,412,24.708731647329557,0.5523327518020305,Bachelor,Part-time,Married,No,No,Education,No,1
770,45,114934,11430,795,338,12.21438180885223,0.1168073255890886,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,0
771,25,119804,44922,526,146,14.23305062961538,0.12754504685865165,High School,Full-time,Single,Yes,Yes,Business,No,1
772,45,26737,18828,535,449,22.093226160955954,0.456660439861613,High School,Part-time,Married,Yes,Yes,Business,No,1
773,53,56062,47913,754,424,24.89808471128582,0.7533241945612988,Bachelor,Part-time,Married,Yes,No,Business,No,0
774,43,74237,36497,312,428,15.402432334927676,0.8081911029660522,High School,Full-time,Single,Yes,No,Auto,Yes,1
775,25,71571,44256,509,270,20.68689788401595,0.16936525407651218,PhD,Unemployed,Single,No,Yes,Personal,No,1
776,67,45510,41618,696,386,9.519643559743532,0.5306904816808182,Master,Self-employed,Divorced,Yes,Yes,Business,No,0
777,45,39426,31526,399,138,9.032111021287696,0.8305837490234164,Bachelor,Self-employed,Divorced,No,No,Education,Yes,0
778,45,57265,35158,330,180,11.262185582874885,0.4103782035183091,High School,Part-time,Single,Yes,Yes,Business,Yes,1
779,54,37850,30032,827,429,17.467667041493932,0.7636526651426949,PhD,Self-employed,Divorced,No,Yes,Auto,No,0
780,58,138249,42846,628,29,17.69040885286727,0.20695652351954896,PhD,Self-employed,Married,No,No,Education,No,0
781,53,86150,49936,465,56,9.250506996937368,0.848315591734239,High School,Full-time,Divorced,Yes,No,Business,No,1
782,44,107312,34794,758,231,5.06382825514246,0.7011386540250422,PhD,Part-time,Divorced,Yes,Yes,Personal,Yes,0
783,34,109613,10448,399,145,16.545113898706695,0.8530675142295213,PhD,Unemployed,Married,Yes,No,Education,No,1
784,26,94910,33861,472,434,4.951494830341584,0.6412937868420052,Bachelor,Part-time,Divorced,Yes,Yes,Education,Yes,1
785,50,72375,33141,461,383,15.305327689274591,0.3907231455995416,PhD,Full-time,Married,Yes,No,Personal,Yes,1
786,37,141826,14074,562,47,17.948708945295106,0.8505449380197779,High School,Self-employed,Divorced,No,No,Education,No,0
787,30,55435,11406,573,193,18.114064417072388,0.32045342104734276,Bachelor,Unemployed,Single,Yes,Yes,Business,No,1
788,45,116443,36823,302,223,19.329858545170726,0.36573801764938607,High School,Part-time,Divorced,Yes,No,Education,Yes,1
789,65,77132,28291,327,135,22.075766696010284,0.6606467344013922,Master,Self-employed,Single,No,Yes,Business,No,1
790,46,98945,46568,625,21,13.499056815190134,0.7122530396203091,High School,Part-time,Single,Yes,No,Personal,No,0
791,30,102050,37003,448,5,18.795731359180138,0.843522787079323,High School,Unemployed,Single,No,Yes,Home,Yes,1
792,63,149828,39406,839,203,16.240972913414247,0.2638419272449676,Bachelor,Part-time,Single,Yes,No,Personal,No,1
793,52,115402,28312,787,238,6.292718615346699,0.7383984281753792,PhD,Part-time,Single,No,No,Business,Yes,1
794,23,22983,48108,737,184,2.5908618319963876,0.6908368427175707,High School,Part-time,Married,Yes,Yes,Auto,No,0
795,35,117241,6382,364,359,8.544451870569477,0.1510356450028783,Bachelor,Self-employed,Married,No,No,Personal,Yes,1
796,68,40662,39171,655,291,12.189775245765246,0.4097785129681656,Master,Unemployed,Married,No,Yes,Auto,Yes,1
797,22,43510,46779,832,334,16.193436721859094,0.3262123656480789,Bachelor,Unemployed,Single,Yes,No,Auto,No,1
798,64,98187,8292,551,219,21.549064601573725,0.3435923394832243,Bachelor,Self-employed,Divorced,Yes,No,Business,Yes,1
799,42,60998,46779,534,115,6.51365148424181,0.8863575036437606,PhD,Self-employed,Married,Yes,Yes,Business,Yes,1
800,19,76846,38187,526,312,4.887645167664973,0.6142219307839423,High School,Self-employed,Divorced,No,No,Home,No,0
801,27,114071,17411,824,48,24.160038791909532,0.6741409262347997,Master,Full-time,Divorced,No,No,Education,No,0
802,47,26640,42285,612,172,4.485024865657364,0.8812941098520074,Bachelor,Part-time,Single,No,Yes,Personal,No,1
803,67,64547,20422,348,81,13.00529461246535,0.401761425966111,High School,Part-time,Single,Yes,No,Business,Yes,1
804,62,74620,47468,417,321,15.467965762245942,0.7414721347622447,High School,Unemployed,Single,Yes,Yes,Personal,Yes,1
805,22,35317,37371,353,332,14.45161168087108,0.4476247706435963,Bachelor,Part-time,Married,No,Yes,Auto,Yes,0
806,50,135608,10693,343,44,3.9787396117576934,0.7956269374519839,High School,Full-time,Single,Yes,Yes,Education,No,1
807,18,27564,38535,352,334,3.3116190220832453,0.24452603304904255,Bachelor,Self-employed,Married,No,No,Home,Yes,0
808,35,47345,19818,824,19,4.42611883160382,0.8581489416514237,Bachelor,Unemployed,Married,Yes,No,Personal,Yes,0
809,49,133824,36238,401,447,15.468516729070087,0.27501736672870375,Bachelor,Unemployed,Married,Yes,Yes,Education,No,0
810,64,114223,35874,697,220,14.519932415589386,0.3609764055847452,Master,Part-time,Married,No,No,Home,Yes,0
811,66,143372,31715,437,122,7.376038216845117,0.7049537872854245,Bachelor,Unemployed,Single,Yes,Yes,Personal,No,1
812,28,99273,32605,686,233,16.668805262448608,0.41500411325232534,PhD,Self-employed,Married,Yes,No,Education,No,1
813,38,94859,39317,410,220,20.861552547279935,0.5865691014131573,High School,Unemployed,Single,Yes,Yes,Business,No,0
814,43,100765,36174,316,322,2.9563160764716567,0.4556588008555428,Master,Self-employed,Single,Yes,Yes,Personal,Yes,1
815,42,130017,14956,481,338,13.456988701604976,0.6938959496718254,High School,Full-time,Married,Yes,No,Education,Yes,1
816,39,94038,43908,835,2,17.854139478361876,0.2826650018948887,Master,Full-time,Single,No,Yes,Home,Yes,0
817,44,143618,15837,840,181,7.8031743226028025,0.14676638978950163,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
818,66,72393,8716,470,205,9.078730821742429,0.339943517978453,Master,Part-time,Single,No,No,Business,No,1
819,30,86081,9481,708,319,16.11367176875583,0.4794469318947442,Master,Unemployed,Single,Yes,Yes,Personal,No,1
820,50,145341,29282,677,39,22.65251174920595,0.23441604175414288,Master,Part-time,Married,Yes,Yes,Personal,Yes,0
821,51,122650,11548,487,58,20.628261666966687,0.383837831725111,High School,Unemployed,Married,No,No,Personal,Yes,1
822,58,49430,42605,529,438,15.41199503929042,0.41998641463485487,Bachelor,Full-time,Single,No,Yes,Business,Yes,0
823,52,95532,12758,418,61,18.795099508416733,0.14591347495061885,High School,Full-time,Married,Yes,Yes,Home,Yes,1
824,18,47788,48668,455,131,10.39091681477937,0.5666457985473636,Bachelor,Full-time,Divorced,Yes,Yes,Personal,Yes,1
825,38,115505,28177,764,59,16.742207146271426,0.80747474237703,High School,Unemployed,Divorced,No,Yes,Home,No,1
826,65,68543,29022,403,371,12.72217659593381,0.22139433036244194,PhD,Full-time,Married,No,Yes,Education,Yes,1
827,23,33919,45761,801,330,6.368531138523901,0.5782464107212112,PhD,Full-time,Single,No,Yes,Home,No,0
828,45,89346,10542,474,121,18.139980299176916,0.631791363928677,Master,Full-time,Divorced,No,Yes,Home,No,1
829,34,116122,30476,720,478,14.798686659022906,0.4354677443354307,PhD,Full-time,Divorced,Yes,Yes,Personal,Yes,0
830,22,59974,35784,433,106,10.248296384932601,0.660878069891416,Master,Part-time,Single,Yes,No,Auto,No,1
831,48,127309,27740,690,95,22.960801371808508,0.42858523479280963,Bachelor,Full-time,Married,Yes,Yes,Auto,Yes,0
832,22,36371,29817,800,346,2.481484710014865,0.5037098303819479,PhD,Full-time,Divorced,Yes,Yes,Business,Yes,0
833,55,65084,21052,332,413,9.262782478738409,0.10588243564354159,Bachelor,Part-time,Single,Yes,No,Business,No,1
834,20,49629,40153,354,234,3.308272148885871,0.6533760913077511,High School,Part-time,Single,No,Yes,Auto,Yes,0
835,40,71184,5671,818,385,19.630128273097426,0.6290741431557796,Bachelor,Unemployed,Divorced,No,Yes,Education,Yes,0
836,54,81916,5163,311,61,18.14847144461723,0.13072070186107565,High School,Self-employed,Married,No,Yes,Personal,No,1
837,54,147293,46424,827,255,9.621101030935293,0.3946000859161065,Bachelor,Full-time,Divorced,Yes,Yes,Personal,No,0
838,27,93972,49002,672,48,17.54024675076268,0.883225472633334,Bachelor,Full-time,Single,No,Yes,Education,No,0
839,27,82187,9795,783,392,11.106556202506846,0.43658925005489346,PhD,Full-time,Divorced,Yes,Yes,Education,No,0
840,36,32984,15634,527,347,19.39383720271599,0.5015563241054734,Bachelor,Unemployed,Married,Yes,No,Auto,No,0
841,34,53039,9798,606,158,12.44622424294424,0.8279441265277748,PhD,Full-time,Single,Yes,No,Business,No,0
842,38,105431,27420,756,123,11.482433740128307,0.6738095006926051,PhD,Self-employed,Married,No,No,Education,Yes,0
843,31,103691,34300,459,316,23.49878805623092,0.5656561048993789,Master,Part-time,Divorced,Yes,No,Business,Yes,0
844,26,78606,29345,630,206,7.770219297486105,0.7382437450728581,Master,Unemployed,Divorced,Yes,No,Home,Yes,0
845,63,30616,15749,524,47,4.770288819921005,0.7914930131647786,High School,Part-time,Married,No,Yes,Personal,No,0
846,18,122665,43595,803,408,15.444491604967538,0.46551045738981356,Bachelor,Full-time,Divorced,Yes,Yes,Auto,Yes,1
847,68,125373,30121,755,419,24.294401682536115,0.4800866919454684,High School,Full-time,Married,No,Yes,Personal,No,1
848,62,70072,42487,344,135,10.690301915725293,0.4088407485214687,Bachelor,Full-time,Divorced,Yes,Yes,Auto,Yes,1
849,30,44574,33411,513,200,3.426845563461975,0.8733649120147685,Master,Self-employed,Married,No,Yes,Home,No,0
850,21,23430,38361,358,249,9.80402114812005,0.6577330034322804,Master,Self-employed,Married,Yes,No,Personal,Yes,0
851,18,139123,26223,494,313,13.636428049349844,0.16657845296645785,Bachelor,Unemployed,Single,Yes,No,Home,No,1
852,66,32676,12394,788,356,5.724229152540915,0.7903676986504148,Bachelor,Part-time,Single,No,Yes,Auto,No,0
853,57,30816,19056,456,367,17.13635101529932,0.4844479526690145,Master,Full-time,Married,Yes,Yes,Education,No,1
854,49,52733,33380,525,428,24.948235947234615,0.15500312513798997,Master,Full-time,Divorced,No,Yes,Personal,No,0
855,51,105680,31035,711,317,12.390007947573208,0.5397738041306489,High School,Full-time,Divorced,Yes,No,Home,Yes,1
856,45,22050,35620,504,294,10.15875680479489,0.4337314231805617,Master,Full-time,Divorced,No,No,Personal,Yes,1
857,48,129996,24877,378,479,11.216195837192732,0.8021995238901,Bachelor,Self-employed,Married,Yes,Yes,Personal,No,1
858,25,53933,48404,423,313,4.648362103089626,0.26319568288750994,High School,Part-time,Married,Yes,No,Personal,No,1
859,56,44951,35911,770,208,22.31529283280315,0.7611716875937463,Bachelor,Part-time,Married,Yes,Yes,Business,No,0
860,43,52413,37784,517,354,11.540990076991095,0.5461509529483622,PhD,Unemployed,Married,No,No,Home,Yes,0
861,51,54801,8191,815,210,10.90731146277135,0.14368824257077525,High School,Self-employed,Single,No,No,Home,No,1
862,20,75619,38160,403,191,17.17287627740091,0.8774762410603877,Bachelor,Full-time,Married,No,Yes,Personal,No,1
863,67,52913,30000,692,43,12.16676868141584,0.51009219528256,Master,Part-time,Divorced,No,No,Education,Yes,1
864,29,132573,44040,733,28,16.90936978258046,0.332701483385266,PhD,Part-time,Single,No,No,Personal,No,1
865,18,139076,8631,630,58,3.4132646730081126,0.4755254735914065,Bachelor,Self-employed,Divorced,Yes,Yes,Business,No,1
866,61,60600,11172,442,70,20.71563690561123,0.7862862268139912,High School,Unemployed,Married,Yes,No,Auto,Yes,1
867,22,77775,47080,839,91,23.63159091622626,0.3439224995080508,Bachelor,Unemployed,Single,Yes,Yes,Business,No,0
868,47,110816,28561,577,264,16.921603881665877,0.2541411171893603,PhD,Full-time,Married,Yes,No,Education,No,0
869,47,149972,29817,532,382,23.955016363752648,0.20325699754470516,High School,Unemployed,Single,Yes,Yes,Personal,Yes,1
870,34,110093,25281,828,219,5.482943230509155,0.338287518712169,PhD,Part-time,Divorced,No,Yes,Home,No,0
871,65,132590,33671,389,389,12.980572358048136,0.7240384696320348,Bachelor,Unemployed,Married,Yes,No,Personal,Yes,0
872,64,55400,30364,791,412,15.841554880745287,0.4773010921562094,Master,Full-time,Married,No,No,Education,No,0
873,40,24494,46674,498,441,15.379942890687294,0.281985282954832,Master,Part-time,Single,Yes,Yes,Home,No,1
874,32,100688,32425,661,400,11.233620919047995,0.23294799968779936,Bachelor,Unemployed,Single,No,No,Business,No,1
875,54,142744,33602,740,399,9.775941415424011,0.3661835812083033,Bachelor,Unemployed,Married,No,No,Auto,No,0
876,38,109431,28253,325,214,4.916952518659633,0.8519394983085671,Bachelor,Self-employed,Single,No,No,Auto,No,1
877,31,94691,28472,324,478,11.010076362932399,0.3744213700720195,High School,Full-time,Married,Yes,Yes,Personal,Yes,1
878,19,117419,13080,693,386,5.741198747426158,0.8904992607637083,PhD,Unemployed,Single,Yes,Yes,Business,No,0
879,28,128730,12099,806,276,18.890410559321023,0.488184364612285,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
880,68,63001,30431,600,63,6.803111516375569,0.24333113463212072,PhD,Part-time,Single,Yes,No,Auto,Yes,0
881,56,87364,36186,638,345,3.3470020215442786,0.8129120734348075,Bachelor,Self-employed,Divorced,No,No,Business,Yes,0
882,55,144988,35111,566,291,14.704421169796388,0.4682842985078616,PhD,Self-employed,Single,No,Yes,Personal,No,0
883,51,65028,44851,760,244,15.690283852546237,0.6677370748036195,Bachelor,Unemployed,Single,No,Yes,Home,Yes,0
884,55,127434,27614,755,469,22.054000409451625,0.8869692665673214,High School,Unemployed,Married,No,No,Personal,No,0
885,67,117659,31724,659,61,15.270577085606682,0.14014028025597922,Master,Unemployed,Single,Yes,No,Personal,Yes,1
886,51,57573,46991,367,425,9.946059635639251,0.17735564783005373,Bachelor,Self-employed,Single,No,No,Business,Yes,0
887,35,20806,9940,711,331,20.469273275105373,0.6763653931702049,Bachelor,Part-time,Divorced,Yes,No,Auto,No,0
888,47,144343,33758,790,169,14.426414543310685,0.32546000263637764,Master,Full-time,Single,No,Yes,Business,Yes,0
889,32,76638,41224,348,444,3.82344654651741,0.24744111756007925,Master,Self-employed,Married,No,No,Home,No,1
890,44,148301,12788,401,268,15.014562887204672,0.13148950385578362,High School,Unemployed,Divorced,No,No,Business,Yes,0
891,68,146295,33082,515,266,22.884426544698236,0.11747736958896145,PhD,Full-time,Married,Yes,Yes,Education,Yes,0
892,51,126506,29034,737,53,11.115190386459073,0.7195884824958327,Bachelor,Part-time,Married,Yes,Yes,Personal,Yes,0
893,69,49757,40479,458,15,8.815493443695402,0.20754674189564,PhD,Full-time,Married,No,No,Auto,No,0
894,55,54636,16280,788,7,5.299797511414461,0.47417649277692075,Bachelor,Unemployed,Married,No,Yes,Home,No,1
895,50,100097,23052,541,103,5.483247004513219,0.5847174521435864,High School,Self-employed,Divorced,No,No,Personal,Yes,0
896,41,68280,21531,304,58,11.953744139861834,0.44268144045507707,Master,Self-employed,Single,Yes,No,Business,No,1
897,32,44262,27804,660,312,15.70063595571518,0.12168532186898649,High School,Unemployed,Married,Yes,Yes,Education,No,1
898,47,100435,33903,758,39,3.8541543189008403,0.7268012020703271,Master,Self-employed,Divorced,Yes,Yes,Business,No,0
899,59,82211,49857,547,236,23.61007754757881,0.10841057963332279,PhD,Unemployed,Married,No,No,Personal,Yes,1
900,68,74842,15142,721,442,19.368073201239508,0.7095119155019872,PhD,Self-employed,Single,Yes,Yes,Home,No,1
901,34,148583,14866,314,385,15.492350120524241,0.8146435950304982,High School,Self-employed,Divorced,No,No,Auto,Yes,1
902,22,76979,9531,421,93,21.05408943159679,0.44627193684573785,Master,Self-employed,Divorced,Yes,No,Personal,Yes,1
903,46,134524,43098,576,221,3.8442954066786057,0.5284339784782386,High School,Part-time,Single,No,No,Home,Yes,1
904,21,101470,43278,752,203,12.96729418786186,0.481586714094123,Master,Part-time,Divorced,No,Yes,Personal,Yes,1
905,27,58197,33138,689,137,16.49214191781826,0.4113668948987511,Master,Unemployed,Single,Yes,No,Education,Yes,0
906,34,61844,32065,593,299,21.059016840720652,0.8099396282962882,PhD,Part-time,Divorced,No,No,Business,No,0
907,27,84754,34956,745,394,20.019799881133157,0.8151468085359924,PhD,Unemployed,Divorced,No,No,Auto,No,1
908,34,121868,46732,509,206,8.372592743408191,0.3686530917132277,Master,Full-time,Single,No,Yes,Home,Yes,0
909,37,54157,44261,601,335,23.640243899861698,0.5920558032117584,Master,Full-time,Single,Yes,No,Auto,No,0
910,41,97129,15759,522,80,4.859954352910018,0.8415260497166913,Master,Part-time,Divorced,No,No,Auto,No,0
911,22,60042,10439,302,217,22.1280732282865,0.8696467991530813,PhD,Full-time,Divorced,Yes,No,Auto,No,1
912,51,81665,47533,817,1,24.331625740906226,0.507167232337638,PhD,Full-time,Single,Yes,Yes,Home,No,0
913,23,135512,33270,392,177,6.074531034120388,0.46225984422746147,Bachelor,Self-employed,Single,No,No,Home,No,1
914,19,136953,18279,819,395,18.60751947668706,0.32295545274282067,Master,Self-employed,Divorced,Yes,No,Auto,No,1
915,30,102856,44279,727,370,2.926566931893965,0.867097498552328,Bachelor,Unemployed,Divorced,No,Yes,Business,No,0
916,60,47376,49251,792,345,11.324724978200564,0.2142514435782939,Master,Full-time,Divorced,Yes,Yes,Personal,Yes,1
917,60,129049,28888,534,278,13.874515881546502,0.5638636608381801,PhD,Unemployed,Single,No,No,Auto,Yes,1
918,65,75554,22630,460,145,15.354840195921584,0.3260402140149111,Bachelor,Unemployed,Divorced,Yes,No,Education,Yes,1
919,28,34199,40144,630,317,23.526556709716868,0.3232066322782373,Bachelor,Full-time,Married,No,No,Auto,No,0
920,68,138533,36182,632,223,17.461765807766476,0.4239748699009508,High School,Part-time,Single,No,Yes,Home,No,1
921,64,101412,30538,349,368,13.069392878042452,0.8990343486525236,Master,Full-time,Divorced,No,Yes,Personal,Yes,0
922,40,70948,16824,822,383,20.622525834115454,0.14397304547185766,PhD,Self-employed,Single,No,No,Education,No,1
923,33,93781,37125,791,61,23.862254881951404,0.5628334545628252,High School,Full-time,Married,Yes,Yes,Personal,No,1
924,48,92750,11979,571,293,2.507521419692689,0.16605772642822175,High School,Part-time,Single,Yes,No,Personal,Yes,0
925,28,86262,31189,551,238,24.59798926188889,0.2236166639924152,Master,Unemployed,Divorced,No,No,Education,Yes,0
926,33,137424,47600,389,194,3.981039198464648,0.45165035341831894,High School,Unemployed,Married,Yes,Yes,Auto,Yes,1
927,25,66600,17504,745,165,20.73089592318151,0.508368105077153,Master,Self-employed,Married,No,No,Auto,No,0
928,21,96898,25669,631,450,8.447699308682488,0.3070339266916192,High School,Self-employed,Divorced,No,Yes,Auto,No,0
929,57,82483,11910,438,221,5.04013212833905,0.353165704699533,Master,Self-employed,Divorced,Yes,Yes,Business,No,0
930,21,38297,39964,656,60,12.116679713418202,0.16957361620474645,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
931,42,50448,25131,573,128,16.81100132729511,0.34257582707540046,Master,Self-employed,Single,No,Yes,Education,Yes,1
932,20,46172,30227,318,477,10.761892435539925,0.8732467515044353,Master,Full-time,Single,Yes,No,Business,No,1
933,49,62874,10978,610,172,3.255004390502076,0.8557659053379854,Bachelor,Unemployed,Single,No,Yes,Auto,Yes,1
934,20,27657,26991,453,479,15.787606212150482,0.36790263210958807,PhD,Part-time,Divorced,Yes,No,Business,Yes,1
935,44,104386,22153,689,155,22.755275350545517,0.5566831490230093,PhD,Unemployed,Divorced,Yes,No,Education,No,1
936,46,145617,38548,559,404,10.81395341678679,0.8276763128887555,PhD,Full-time,Single,Yes,No,Auto,Yes,1
937,49,45425,47676,424,377,6.975653885509022,0.10494705811271735,High School,Full-time,Married,Yes,Yes,Home,Yes,1
938,67,46685,44071,653,109,12.179278956454754,0.7485468562700736,Bachelor,Self-employed,Single,Yes,No,Education,Yes,1
939,68,142000,8983,572,268,3.11234235412196,0.8586956422311353,PhD,Unemployed,Married,No,Yes,Personal,No,0
940,36,132855,14503,544,410,20.87121444304632,0.17306058746684566,High School,Unemployed,Divorced,Yes,Yes,Personal,No,0
941,38,44578,34921,749,355,21.005838651854294,0.22915814882633684,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
942,22,48831,21905,546,390,15.524010658881453,0.8685970422170843,High School,Part-time,Single,No,Yes,Personal,No,1
943,35,27906,28953,819,277,10.121366445582957,0.5300321149122771,Bachelor,Self-employed,Single,No,Yes,Education,No,1
944,45,81413,31806,440,73,20.395017382253016,0.11135730757737897,High School,Full-time,Divorced,No,No,Home,No,0
945,59,74028,27168,661,436,14.757801570132445,0.30610559901082335,Bachelor,Full-time,Single,Yes,Yes,Education,Yes,1
